"","gene_id","gene_symbol","fold_change","fdr_pvalue"
"5914","5531","PPP4C",0.100805342286732,0.533384932870942
"5915","3964","LGALS8",0.933213173810835,0.0344468854798892
"5916","3397","ID1",0.0720923850380784,0.658607591475254
"5917","5546","PRCC",-0.113277575874299,0.529026952737704
"5918","22929","SEPHS1",-0.503180479694479,0.0439805301995615
"5919","7095","SEC62",-0.36001514908123,0.334832848667202
"5920","8678","BECN1",-0.0745450275288526,0.633721902386258
"5921","5976","UPF1",-0.00905888181264913,0.971111149786771
"5922","6780","STAU1",-0.00794523016278426,0.976376932026046
"5923","3958","LGALS3",0.105043438495354,0.780366423549989
"5924","501","ALDH7A1",0.0722332394905072,0.624879691829521
"5925","23185","LARP4B",0.0673963043577306,0.815935144736303
"5926","1854","DUT",-0.277621456850846,0.324067187003962
"5927","23071","ERP44",0.689482854255283,0.00314712242994075
"5928","1316","KLF6",0.324027854709861,0.264447141836461
"5929","4704","NDUFA9",0.0709312049654116,0.693330541060185
"5930","7389","UROD",-0.0257844520410391,0.856470531892121
"5931","516","ATP5G1",-0.0381569154556232,0.878672234847126
"5932","79033","ERI3",-0.249650579846704,0.184171019086232
"5933","3837","KPNB1",0.646147411470784,0.022740266135276
"5934","1397","CRIP2",-0.598802367463423,0.0447569656761919
"5935","23054","NCOA6",-0.150299252638362,0.550663891675941
"5936","7316","UBC",0.0478113014437884,0.735047713932452
"5937","5175","PECAM1",-0.184921303090348,0.622965694269199
"5938","6938","TCF12",-0.256484702103464,0.288653162369994
"5939","22992","KDM2A",0.25840950289815,0.297910640961382
"5940","6774","STAT3",0.373908517557688,0.358581616095019
"5941","9360","PPIG",-0.0786078365265199,0.868320017275252
"5942","5432","POLR2C",-0.0188217949092824,0.911165722811853
"5943","7351","UCP2",0.031872873093219,0.904151072451646
"5944","23176","SEPT8",-0.4704851459632,0.0351467231351337
"5945","25847","ANAPC13",-0.0245785406476386,0.943203291819395
"5946","57658","CALCOCO1",-0.236493602397124,0.151088550653809
"5947","26234","FBXL5",0.185465568448109,0.505321398443244
"5948","3856","KRT8",0.119698988451891,0.347184404480708
"5949","2098","ESD",-0.290346855545902,0.19032553346301
"5950","7204","TRIO",-0.0735876773614246,0.679133782983669
"5951","9500","MAGED1",-0.685397791487397,0.0269252954924596
"5952","10049","DNAJB6",-0.262223305818209,0.211148164923818
"5953","3855","KRT7",0.109767920940117,0.537420874233025
"5954","9361","LONP1",-0.107176181637454,0.663980106135134
"5955","65018","PINK1",-0.0708286965777774,0.85819234358274
"5956","51526","OSER1",0.0870801485953017,0.685819755651392
"5957","10492","SYNCRIP",-0.721327483911773,0.167052819629984
"5958","10006","ABI1",0.0460889760053753,0.875903128266577
"5959","50813","COPS7A",0.161216987167867,0.281664070250097
"5960","23705","CADM1",-0.153369895565274,0.648237220133958
"5961","1859","DYRK1A",0.0537399597049912,0.765533387888604
"5962","10957","PNRC1",-0.182282084635359,0.232517547440666
"5963","4192","MDK",0.568954438791977,0.0154309952320511
"5964","4191","MDH2",-0.192862358075645,0.243975537318978
"5965","10938","EHD1",-0.031822305582855,0.942603617706495
"5966","5696","PSMB8",0.56762006997559,0.024050246732732
"5967","7327","UBE2G2",-0.143101195937543,0.631255827392382
"5968","9061","PAPSS1",0.0229377244353071,0.935889190556965
"5969","10262","SF3B4",0.00139694658803613,0.996499810773048
"5970","11345","GABARAPL2",0.0207274995427138,0.943723545153982
"5971","5900","RALGDS",-0.180761798726689,0.220374953789539
"5972","7468","NSD2",-0.384576525462754,0.0232646685361521
"5973","988","CDC5L",-0.168398753160401,0.445975987871943
"5974","8721","EDF1",-0.370660410266314,0.0992081717604057
"5975","9987","HNRNPDL",-0.494707659778616,0.0827060338021727
"5976","8490","RGS5",-0.0933492841060364,0.534033632705698
"5977","23479","ISCU",-0.218387122975066,0.261135927791301
"5978","56270","WDR45B",-0.205723199673098,0.103215407469061
"5979","25828","TXN2",0.128855324719535,0.463600453153497
"5980","80781","COL18A1",-0.384359070522582,0.507338150034284
"5981","11151","CORO1A",-0.0216033775235616,0.917009623400965
"5982","4162","MCAM",0.134729286912743,0.424324780754496
"5983","51100","SH3GLB1",0.740740386272712,0.0250001584322913
"5984","51031","GLOD4",-0.407963427556066,0.163681964661148
"5985","23576","DDAH1",0.0300941512985613,0.826990338327875
"5986","1738","DLD",-0.0808661361365317,0.747588126179466
"5987","7336","UBE2V2",-0.0689081129302691,0.814491935060868
"5988","182","JAG1",0.106275791814052,0.683528129369369
"5989","7866","IFRD2",-0.189439174713341,0.261868112597066
"5990","1490","CTGF",-0.00159448891030101,0.992769599045744
"5991","7353","UFD1",-0.0857869980993211,0.619809719255928
"5992","55651","NHP2",-0.215259437786566,0.265492292154444
"5993","8648","NCOA1",-0.0966849609189193,0.769659013925835
"5994","7105","TSPAN6",-0.0968379733016835,0.550310266658503
"5995","5863","RGL2",-0.0376015296248138,0.851873394263942
"5996","1027","CDKN1B",-0.423303279168543,0.080078639645985
"5997","10362","HMG20B",-0.0779458695900139,0.685005608390392
"5998","10103","TSPAN1",0.169825319187763,0.154331531435282
"5999","9039","UBA3",-0.00186492350121448,0.997428788886607
"6000","23558","WBP2",0.24449875884112,0.331153703510815
"6001","7846","TUBA1A",0.195024243930066,0.337761740697536
"6002","7026","NR2F2",-0.0332379597318293,0.797525136830549
"6003","123","PLIN2",0.202341841773324,0.138776427433703
"6004","5860","QDPR",0.351144600954076,0.0554658885768935
"6005","4615","MYD88",0.530678619531011,0.0155334191602006
"6006","3853","KRT6A",-0.0402943248267569,0.724533659012817
"6007","7205","TRIP6",0.522194319874429,0.0703472325903056
"6008","8773","SNAP23",-0.269338240729676,0.662291290432215
"6009","9100","USP10",0.194803056842696,0.556761147700961
"6010","8575","PRKRA",-0.380923158959446,0.0599403517789355
"6011","7326","UBE2G1",-0.348201657724456,0.0985632473137686
"6012","1207","CLNS1A",-0.243610112339349,0.403767303259691
"6013","6307","MSMO1",-0.00112451728238661,0.998514237497598
"6014","8611","PLPP1",-0.332744176510402,0.206538854100165
"6015","6257","RXRB",-0.26438739637126,0.594631817063759
"6016","10548","TM9SF1",0.166318646100605,0.59952953416916
"6017","6929","TCF3",-0.701786124564261,0.0178856307970913
"6018","22978","NT5C2",0.294764354945286,0.242530640553118
"6019","1292","COL6A2",-0.405169241223891,0.187211523402696
"6020","10294","DNAJA2",-0.0146629786386736,0.959158139892861
"6021","9266","CYTH2",0.000296641844574452,0.99922786248781
"6022","65009","NDRG4",0.0902396100827243,0.625019728404982
"6023","8644","AKR1C3",0.153953464450467,0.540708929603414
"6024","9128","PRPF4",0.0083002917173296,0.979885573334635
"6025","1534","CYB561",0.536470543706479,0.024070956283836
"6026","26574","AATF",-0.0766934286546359,0.678636557299682
"6027","4125","MAN2B1",-0.238613731525669,0.275893848104465
"6028","2824","GPM6B",-0.233785645830964,0.324144016185209
"6029","3704","ITPA",-0.0577072742065994,0.736498656109889
"6030","10551","AGR2",0.0125035806253901,0.916791131350253
"6031","54870","QRICH1",-0.273501224689083,0.126548900486118
"6032","11196","SEC23IP",-0.0310298638982882,0.885932649500812
"6033","25915","NDUFAF3",0.0487488731496573,0.834372906975005
"6034","9785","DHX38",-0.129572332975838,0.399739564986303
"6035","79143","MBOAT7",0.29499481278401,0.462863597602958
"6036","5876","RABGGTB",-0.193341268884518,0.261992059894853
"6037","11067","DEPP1",0.264069792005076,0.0918177916049637
"6038","8660","IRS2",-0.975897245654123,0.0117692859489691
"6039","488","ATP2A2",-0.0234475711815634,0.936777320886236
"6040","1810","DR1",-0.120243574414907,0.793592772159863
"6041","2353","FOS",0.785928047340335,0.0770102749560563
"6042","1729","DIAPH1",-0.0766198943687098,0.798282624860251
"6043","84617","TUBB6",0.187716758861149,0.626134342480094
"6044","5292","PIM1",-0.0937987371631177,0.742158202913606
"6045","1069","CETN2",-0.105393254213348,0.69636466634103
"6046","112","ADCY6",0.104362135464086,0.48189688062948
"6047","9277","WDR46",-0.143650725939788,0.492738305555675
"6048","23208","SYT11",0.438142164488184,0.0872434685531902
"6049","2137","EXTL3",0.0194488843783551,0.954234989479095
"6050","23299","BICD2",-0.167782397430803,0.635100620231278
"6051","8543","LMO4",0.309365510833699,0.0568232015995906
"6052","9526","MPDU1",0.514019333036698,0.0558744860472304
"6053","10979","FERMT2",0.0294477530870125,0.806253790165138
"6054","688","KLF5",0.860039639970976,0.0137800809189538
"6055","873","CBR1",1.08215917459263,0.0178856307970913
"6056","2130","EWSR1",-0.142147486877677,0.294518140101156
"6057","10227","MFSD10",0.0139712797855633,0.954349016655926
"6058","11152","WDR45",0.0897359030529756,0.763738842556676
"6059","6713","SQLE",0.385588036879513,0.110088858456859
"6060","2719","GPC3",-0.00910362053284341,0.962022276261642
"6061","9885","OSBPL2",-0.166257480971352,0.516632616231868
"6062","4695","NDUFA2",0.0144586483267943,0.965004369128109
"6063","3842","TNPO1",-0.296722699889745,0.563013097109171
"6064","7991","TUSC3",-0.0289758129036874,0.753872376953143
"6065","22870","PPP6R1",-0.12434223483738,0.430973519855914
"6066","26471","NUPR1",0.409479736898872,0.0541858688619417
"6067","84516","DCTN5",0.0389145532379604,0.905495499846779
"6068","10436","EMG1",-0.109438082494314,0.792730272711831
"6069","23095","KIF1B",0.127230353670605,0.705638058556379
"6070","1186","CLCN7",0.236022432913881,0.351480769055351
"6071","9962","SLC23A2",-0.18804228138073,0.406858721970405
"6072","6809","STX3",0.481498773671652,0.37603185393208
"6073","4790","NFKB1",-0.0174747759161331,0.9526070005989
"6074","5178","PEG3",0.00561780692297242,0.97322199690327
"6075","10749","KIF1C",0.209385196890704,0.234876799745228
"6076","27069","GHITM",-0.188146208756171,0.299481552241259
"6077","23438","HARS2",-0.20607041232663,0.249455570494776
"6078","23008","KLHDC10",-0.246771730967463,0.455625502499548
"6079","9126","SMC3",0.211369897617025,0.709985211978473
"6080","2810","SFN",0.0967245960865144,0.533913485560091
"6081","2063","NR2F6",-0.106205100385201,0.619850408580353
"6082","7106","TSPAN4",0.252105911358112,0.471826603579991
"6083","56339","METTL3",-0.369276021780196,0.0706031761912289
"6084","64116","SLC39A8",-0.31721349032591,0.57542184213674
"6085","3914","LAMB3",0.319825080045012,0.0244765882471379
"6086","81689","ISCA1",-0.00244955090255061,0.997110899736597
"6087","1201","CLN3",0.100633275770775,0.531620451544191
"6088","7980","TFPI2",0.12385727446934,0.403886793368359
"6089","50814","NSDHL",0.0600229214956105,0.755241684105106
"6090","9902","MRC2",-0.0908002816996625,0.808787130832028
"6091","490","ATP2B1",-0.206805344055328,0.605259973224686
"6092","25865","PRKD2",0.334995911760668,0.256131169141986
"6093","1410","CRYAB",0.0602820770810357,0.683198961990165
"6094","23272","FAM208A",-0.174480071697456,0.668165175224428
"6095","10602","CDC42EP3",0.131192128180501,0.594450484767333
"6096","4781","NFIB",-0.0890715904584436,0.600894695308835
"6097","3400","ID4",-0.0529172888075271,0.7720664371405
"6098","8795","TNFRSF10B",-0.233887282213544,0.158725079061115
"6099","5495","PPM1B",-0.0519655881353689,0.891801892007446
"6100","25977","NECAP1",0.400075080188678,0.0344468854798892
"6101","760","CA2",0.413161753754302,0.280966536232928
"6102","5437","POLR2H",-0.336418853713176,0.142791153743329
"6103","4724","NDUFS4",-0.249641167822825,0.393471761056827
"6104","23075","SWAP70",-0.563418677405628,0.0689896418796773
"6105","663","BNIP2",0.10241367825742,0.773621521834527
"6106","563","AZGP1",0.0686375185804389,0.520776880115479
"6107","837","CASP4",0.764183399542107,0.0102465295064289
"6108","599","BCL2L2",0.104140834248073,0.516632616231868
"6109","11321","GPN1",-0.0194598865271178,0.941512580107664
"6110","10767","HBS1L",-0.0638043915567179,0.885754613512819
"6111","109","ADCY3",-0.0156465659855254,0.966594766989807
"6112","25970","SH2B1",-0.332601678542388,0.0854393697258285
"6113","5612","THAP12",-0.447590844732405,0.324913460121861
"6114","6004","RGS16",0.208534025617918,0.0945259796225964
"6115","4149","MAX",0.208495617077913,0.348595200104747
"6116","8408","ULK1",-0.373174009726402,0.120322060243539
"6117","1634","DCN",0.0771159453103856,0.416280581517441
"6118","5822","PWP2",-0.305296599673659,0.0918177916049637
"6119","6478","SIAH2",0.23842617904344,0.554472057777732
"6120","6675","UAP1",-0.581438487011873,0.125963524403629
"6121","3551","IKBKB",-0.208799998971366,0.556761147700961
"6122","80303","EFHD1",-0.0581157624041166,0.754964353724584
"6123","7171","TPM4",0.105540834662593,0.650580908540451
"6124","55361","PI4K2A",-0.141459528074832,0.445804078491607
"6125","2874","GPS2",-0.139433884459638,0.514208794168174
"6126","3861","KRT14",-0.0195230311281449,0.899022512668609
"6127","23309","SIN3B",-0.358103116001299,0.0691900359490705
"6128","8764","TNFRSF14",0.216277490130812,0.195021576315161
"6129","8613","PLPP3",0.0243932618299558,0.927773751823515
"6130","6882","TAF11",-0.504721819769229,0.0867655554471593
"6131","57060","PCBP4",-0.165500183497573,0.451167269623764
"6132","1893","ECM1",0.284764023552046,0.111511978663898
"6133","6813","STXBP2",0.41514243159974,0.167849741649441
"6134","2053","EPHX2",-0.833840905547238,0.0319322339449942
"6135","306","ANXA3",1.27340868045075,0.0319074584706631
"6136","6452","SH3BP2",0.586575718420274,0.0799776156047464
"6137","7851","MALL",0.0307358752548925,0.8809208853525
"6138","3507","IGHM",-0.854719490401195,0.0172233203792085
"6139","7508","XPC",-0.336516034305534,0.0471270868883879
"6140","9324","HMGN3",-0.464004168213702,0.0598727409960876
"6141","54462","CCSER2",-0.653046054033855,0.0706076031677851
"6142","10057","ABCC5",-0.722165948397146,0.00823816048030618
"6143","10623","POLR3C",-0.138081570432485,0.39803245959266
"6144","1649","DDIT3",0.23181799375674,0.232517547440666
"6145","11212","PLPBP",0.202280582047583,0.361960334059076
"6146","4071","TM4SF1",0.183606697119862,0.279636898685884
"6147","10914","PAPOLA",-0.14864837195687,0.554140188186945
"6148","7248","TSC1",-0.443583770665638,0.0092403401415656
"6149","8818","DPM2",-0.0441084381175916,0.885932649500812
"6150","5168","ENPP2",0.653773673287224,0.061197053722308
"6151","9470","EIF4E2",-0.240573721171956,0.185904668372673
"6152","8623","ASMTL",-0.258226274020519,0.153503046933081
"6153","1116","CHI3L1",-1.00383694008957,0.448652947793014
"6154","4200","ME2",0.22383949909883,0.226277511332685
"6155","3006","HIST1H1C",0.118498943140944,0.774740019490354
"6156","6560","SLC12A4",-0.0745713789387992,0.617056960666561
"6157","60343","FAM3A",-0.133846543450259,0.413292040855971
"6158","9532","BAG2",-0.202998996219454,0.459732456229979
"6159","10522","DEAF1",-0.224071240288819,0.213891457768064
"6160","11004","KIF2C",0.0993470685638895,0.586241095287461
"6161","2887","GRB10",-0.123964956692759,0.574174601782883
"6162","23163","GGA3",0.281929083162821,0.256131169141986
"6163","8704","B4GALT2",0.191776676449046,0.206803074063136
"6164","51343","FZR1",0.0863467964415694,0.70959289271645
"6165","3430","IFI35",2.00611416760787,0.000622284693688947
"6166","8563","THOC5",0.116918504175423,0.599596834621139
"6167","6609","SMPD1",-0.286935558255808,0.188396734541053
"6168","4436","MSH2",-0.510241266549087,0.131301860951136
"6169","7542","ZFPL1",0.147129852820076,0.387890286532358
"6170","9044","BTAF1",-0.413457035037137,0.12360533804624
"6171","23598","PATZ1",-0.274527435541245,0.227219753487965
"6172","10488","CREB3",0.208333036694301,0.101817494268603
"6173","5471","PPAT",-0.389885792017028,0.466922433993145
"6174","10418","SPON1",-0.347165917846071,0.0224404606037044
"6175","5256","PHKA2",-0.00117108807955812,0.996959285815129
"6176","23221","RHOBTB2",0.0147701358339152,0.920422195961751
"6177","5104","SERPINA5",0.0828641682246669,0.604982119407375
"6178","5910","RAP1GDS1",-0.0686596797972605,0.768893367822829
"6179","23345","SYNE1",-0.478773749246864,0.0300163728606606
"6180","57819","LSM2",-0.168975497431367,0.436366028626726
"6181","55644","OSGEP",-0.184856007699504,0.326962337084052
"6182","10490","VTI1B",-0.0933563683841072,0.750784734789819
"6183","6548","SLC9A1",0.004555545612277,0.990756626896086
"6184","7005","TEAD3",0.052070065197336,0.6849714673672
"6185","23291","FBXW11",-0.281984445789468,0.200935574806656
"6186","1847","DUSP5",1.15435586627214,0.00088358171306409
"6187","57418","WDR18",-0.0146007931048793,0.928106378474263
"6188","333","APLP1",0.110725578642985,0.43675969019965
"6189","6883","TAF12",0.143519155651032,0.367753153963733
"6190","9212","AURKB",0.142858036701071,0.387343458685709
"6191","8569","MKNK1",0.419051442711753,0.0553280807510222
"6192","4041","LRP5",-0.0424799703087224,0.782329439196897
"6193","2823","GPM6A",-0.0751091718812757,0.736498656109889
"6194","56267","KYAT3",-0.401071866169707,0.106231593717364
"6195","953","ENTPD1",0.262348368086935,0.400113759999817
"6196","2010","EMD",-0.166018603829018,0.201134057159598
"6197","201254","CENPX",0.0389279872588837,0.803338879344624
"6198","25901","CCDC28A",-0.0505766298847323,0.747175572029867
"6199","3119","HLA-DQB1",-2.73538506640726,0.127467505820226
"6200","10248","POP7",0.050135077083695,0.776686778932458
"6201","25936","NSL1",0.325125992119371,0.311322613384864
"6202","57050","UTP3",-0.0290087544558464,0.855383849922494
"6203","23037","PDZD2",-0.160126137678305,0.159973189356825
"6204","11190","CEP250",-0.284160355042191,0.0474360450557696
"6205","5919","RARRES2",0.237758938699724,0.199191709047838
"6206","83759","RBM4B",-0.350042112693139,0.0315313050114956
"6207","5705","PSMC5",-0.205587581003853,0.307161948696788
"6208","58473","PLEKHB1",-0.859887311720719,0.045715080779183
"6209","6119","RPA3",0.0089807906083017,0.989490595470233
"6210","1798","DPAGT1",-0.163816280530137,0.432933131433969
"6211","11236","RNF139",-0.0221994120176596,0.954234989479095
"6212","5435","POLR2F",0.0420942446957984,0.812908210572878
"6213","84263","HSDL2",-0.370470700630082,0.265049937664559
"6214","5873","RAB27A",0.0950911079327117,0.694449944537174
"6215","10322","SMYD5",-0.180735567712643,0.304280402106419
"6216","9070","ASH2L",0.246208084751322,0.0259387444515484
"6217","4686","NCBP1",-0.0319985976306683,0.868559572120751
"6218","154796","AMOT",0.0440093726224768,0.77406158538665
"6219","1384","CRAT",0.305912808964731,0.459689165624657
"6220","6873","TAF2",-0.177678477965217,0.408275819126026
"6221","50810","HDGFL3",-0.0913022526151774,0.665272416138373
"6222","23404","EXOSC2",0.0493432884278073,0.78770687144554
"6223","9894","TELO2",-0.0887656547974025,0.708256303006103
"6224","8612","PLPP2",0.176740666454623,0.293946777243558
"6225","784","CACNB3",-0.0842708999038022,0.634748906930521
"6226","2954","GSTZ1",0.192698227059562,0.324307460178521
"6227","9373","PLAA",0.0304957274636388,0.868559572120751
"6228","30844","EHD4",0.410293515616249,0.0136039842230346
"6229","2135","EXTL2",-0.222843773380073,0.305070737630936
"6230","7580","ZNF32",-0.383414425795734,0.242806222082178
"6231","9459","ARHGEF6",-0.462481683374506,0.00758203077255647
"6232","3479","IGF1",0.0942945707684864,0.325255253976789
"6233","947","CD34",-0.168594414239743,0.251566960821893
"6234","8767","RIPK2",0.643652389676317,0.00959746246973515
"6235","8542","APOL1",0.962049751402334,0.0262438872599336
"6236","57794","SUGP1",0.110621238441178,0.619809719255928
"6237","4692","NDN",0.19977233391798,0.186320072681492
"6238","84272","YIPF4",0.0348886588606652,0.924185856637137
"6239","23355","VPS8",-0.210884501590963,0.268113546704361
"6240","23154","NCDN",-0.075657493641998,0.722318546376961
"6241","9026","HIP1R",-0.575759573822489,0.0546076297982351
"6242","8788","DLK1",0.0455425524891009,0.803338879344624
"6243","7059","THBS3",-0.128948164926761,0.460139678718307
"6244","7737","RNF113A",-0.173976075742319,0.235159052491034
"6245","51141","INSIG2",-0.209506228478326,0.436925783032102
"6246","23212","RRS1",-0.244728951022163,0.162488192860314
"6247","23179","RGL1",0.943337914687321,0.00142255412980329
"6248","27065","NSG1",-0.391496904969581,0.176392845029688
"6249","9541","CIR1",0.387037419540619,0.0651258225185045
"6250","8726","EED",0.00960613536777188,0.976364916182487
"6251","3588","IL10RB",0.515936453388555,0.0226079243962671
"6252","2770","GNAI1",-0.0179351616266756,0.913923109532492
"6253","5833","PCYT2",0.0359813866233489,0.886376073131263
"6254","8930","MBD4",-0.131709408524099,0.55851636420358
"6255","11145","PLA2G16",1.11508242398211,0.0121462623751773
"6256","4345","CD200",-0.873898799688479,0.0124597935410638
"6257","27350","APOBEC3C",0.0207876440426507,0.953285589512984
"6258","9562","MINPP1",0.077563322207391,0.740411545096
"6259","58497","PRUNE1",-0.314873891950486,0.246505381055673
"6260","2048","EPHB2",0.520988006919707,0.0359798524254558
"6261","655","BMP7",0.155771448158982,0.430973519855914
"6262","10238","DCAF7",-0.135617419791028,0.554140188186945
"6263","27348","TOR1B",1.64320275179134,0.00158701293150739
"6264","2963","GTF2F2",-0.0943948766667058,0.556801671887571
"6265","25878","MXRA5",0.0492583239950353,0.797662428777939
"6266","10687","PNMA2",0.164311838252444,0.276960130131983
"6267","2625","GATA3",-0.599141457671548,0.10133855686622
"6268","7263","TST",-0.271556737759513,0.47840014446467
"6269","9595","CYTIP",0.0685882758834993,0.713381682101671
"6270","39","ACAT2",-0.182271671813,0.47737420320883
"6271","65005","MRPL9",-0.345756395132668,0.232828714749372
"6272","6509","SLC1A4",0.248660968677501,0.423437337150695
"6273","125","ADH1B",0.135019456677167,0.294241893162738
"6274","5058","PAK1",0.404654747126717,0.33202183754507
"6275","1066","CES1",1.44583821478698,0.0385219910274888
"6276","1501","CTNND2",0.183834267092732,0.231471362898541
"6277","972","CD74",0.0053317866046303,0.985814011035095
"6278","22","ABCB7",-0.202785920912294,0.226569539656172
"6279","27295","PDLIM3",0.303846423649885,0.0627969585213608
"6280","8576","STK16",-0.0676038681726965,0.631156112717248
"6281","64087","MCCC2",-0.294240299752067,0.105342289288533
"6282","5283","PIGH",-0.0152058398975985,0.940906881575273
"6283","26031","OSBPL3",-0.695618908609238,0.0439805301995615
"6284","55916","NXT2",-0.00823647728578081,0.993056025444996
"6285","26190","FBXW2",-0.57279128655823,0.00657604911359201
"6286","5371","PML",1.55080870705818,0.000732648179657343
"6287","699","BUB1",-0.159435727072245,0.455457560327443
"6288","5338","PLD2",0.046852727561979,0.776324360390547
"6289","219","ALDH1B1",0.0985194845283512,0.459732456229979
"6290","25771","TBC1D22A",-0.382685392199788,0.057466184836649
"6291","7041","TGFB1I1",0.0320536991987375,0.952341742246794
"6292","5228","PGF",0.107080331427996,0.315252863937113
"6293","3840","KPNA4",-0.475521872540808,0.00903375658421815
"6294","23379","ICE1",-0.311084735475678,0.147756761580549
"6295","83604","TMEM47",0.0514435935972379,0.722385667485977
"6296","3298","HSF2",-0.661108699133265,0.097214691543786
"6297","7276","TTR",0.00435609043169105,0.984756457896161
"6298","3801","KIFC3",0.260677345597225,0.277129396921349
"6299","1070","CETN3",-0.357892869062992,0.165969873684636
"6300","3679","ITGA7",0.101765887733601,0.45845776474534
"6301","11068","CYB561D2",0.15298030146624,0.254409344865258
"6302","1147","CHUK",0.0820950773672813,0.829176252798246
"6303","8824","CES2",-0.195660455708455,0.431547447969768
"6304","26135","SERBP1",-0.175146241609545,0.480657516824905
"6305","28755","TRAC",-0.591086626119152,0.0586948932618364
"6306","1407","CRY1",-0.510143494388855,0.130986615245033
"6307","7035","TFPI",0.180650470547993,0.363990507081879
"6308","5584","PRKCI",-0.20422802663173,0.604489229507158
"6309","57228","SMAGP",-0.168821552034234,0.50172705604727
"6310","3833","KIFC1",0.174584382136264,0.204611503861974
"6311","10560","SLC19A2",0.0108123185387514,0.977309757717596
"6312","54453","RIN2",1.83661557013422,0.000897376932716937
"6313","6285","S100B",0.27200940411347,0.735047713932452
"6314","54520","CCDC93",-0.264503575477397,0.0709434504566235
"6315","2139","EYA2",0.103708533767693,0.404584256918786
"6316","23245","ASTN2",-0.0517203451209367,0.729548844531742
"6317","5805","PTS",-0.349404254908007,0.0950159275198552
"6318","2203","FBP1",0.14482563228457,0.659220032080863
"6319","54535","CCHCR1",-0.0557519022677706,0.701506382740361
"6320","79068","FTO",-0.459030009165151,0.0609083129387515
"6321","4824","NKX3-1",-0.701882034765724,0.241297548339868
"6322","10026","PIGK",-0.174457400467908,0.788693600331144
"6323","26002","MOXD1",0.0674852404719477,0.685005608390392
"6324","23169","SLC35D1",-0.669536893681572,0.0380749125910126
"6325","1033","CDKN3",-0.0704495626603165,0.596874636112399
"6326","23468","CBX5",-0.325221967832157,0.182074232281557
"6327","6317","SERPINB3",-0.0478945243085804,0.684906564774848
"6328","25900","IFFO1",-0.0866638306162351,0.729691547316085
"6329","5272","SERPINB9",0.668384717819615,0.103458676507481
"6330","27340","UTP20",-0.182467684324384,0.300571131718452
"6331","770","CA11",-0.188864605053816,0.326962337084052
"6332","2760","GM2A",0.891584265207419,0.0207385850528643
"6333","3126","HLA-DRB4",-0.537782417324497,0.800133932146604
"6334","4913","NTHL1",0.0444471229626684,0.833835573876947
"6335","9976","CLEC2B",0.199833954499849,0.536966370417516
"6336","3071","NCKAP1L",0.275795573183276,0.131175674416343
"6337","9429","ABCG2",0.135842180619941,0.741854888681672
"6338","9580","SOX13",-0.230248692499079,0.202283769688247
"6339","8228","PNPLA4",-0.277573090834498,0.25580787085431
"6340","4633","MYL2",0.180678529596654,0.18119492263898
"6341","83737","ITCH",0.0404559901574277,0.900046093192034
"6342","10229","COQ7",0.016544370777674,0.92472036864241
"6343","7043","TGFB3",-0.00107952009939538,0.995543301510336
"6344","1636","ACE",0.118156858409071,0.47840014446467
"6345","9975","NR1D2",-0.690688243604977,0.353577054700539
"6346","5967","REG1A",0.118909256748821,0.366403583184292
"6347","23057","NMNAT2",0.0894565905967406,0.449334877196845
"6348","4613","MYCN",0.209534603693646,0.212953114170357
"6349","8076","MFAP5",-0.0385495501435029,0.787786097921195
"6350","1632","ECI1",0.0149955601902665,0.926539841358075
"6351","23240","TMEM131L",-0.111817065950984,0.625335670180728
"6352","3431","SP110",1.04526775797574,0.0117586853260437
"6353","91851","CHRDL1",0.0177962218626373,0.920400256091871
"6354","8728","ADAM19",-0.61539705765319,0.0166088336049082
"6355","100526833","SEPT5-GP1BB",0.396548636108446,0.149328520523237
"6356","11119","BTN3A1",0.295127723823311,0.067790829098344
"6357","2920","CXCL2",0.133788202012421,0.474948452793605
"6358","6573","SLC19A1",0.106867118628253,0.801314287778358
"6359","9321","TRIP11",-0.215649428982071,0.207152862321376
"6360","84298","LLPH",0.0592778908008711,0.590341325080236
"6361","57157","PHTF2",0.0541875307426549,0.937246384696705
"6362","10656","KHDRBS3",0.0374783750174474,0.808621533431166
"6363","1628","DBP",-0.727706535640506,0.00119549953579002
"6364","3714","JAG2",0.0660932906171059,0.702837148979524
"6365","8605","PLA2G4C",0.39469505420643,0.49010467505642
"6366","10473","HMGN4",-0.24601786907672,0.448964477407271
"6367","51752","ERAP1",-0.519277124169824,0.488613805861097
"6368","10391","CORO2B",-0.36505972758615,0.13389652564059
"6369","839","CASP6",-0.190551449276129,0.481361174216571
"6370","11240","PADI2",0.209132811028308,0.691605306055022
"6371","5655","KLK10",0.106843735830847,0.517000439931413
"6372","2890","GRIA1",0.0674084749903887,0.683528129369369
"6373","9901","SRGAP3",0.0899645909677211,0.640390697695393
"6374","969","CD69",-0.117850899707689,0.857552369342262
"6375","4863","NPAT",-0.280768619486703,0.194528345432048
"6376","5562","PRKAA1",-0.707928162670838,0.0258165670925351
"6377","3868","KRT16",0.10369659831751,0.555231324027638
"6378","7262","PHLDA2",0.888553526498004,0.00136952155981653
"6379","9937","DCLRE1A",-0.249618457487806,0.172507412067097
"6380","85236","HIST1H2BK",0.49930157340725,0.100575757992591
"6381","4784","NFIX",0.126058968045334,0.641597699788683
"6382","6439","SFTPB",0.135730304418796,0.316621784052781
"6383","27309","ZNF330",0.129853676253518,0.468595903182902
