"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"6918","UTP20",977.655440945462,-0.514011738520595,0.113847786613889,-4.5149032212971,6.33456872256873e-06,0.000136178541518097
"6919","C15orf61",91.6284440280768,0.0142817387821766,0.184380598781445,0.0774579260321496,0.938259260834929,0.967545081476352
"6920","VMAC",157.376432808096,0.103264402956668,0.185268866749523,0.557375908691004,0.577270621965374,0.733477578548232
"6921","EIF2B3",431.209747747134,0.103126247808653,0.108135020329821,0.953680384893903,0.340245452018324,0.531678911596773
"6922","IL2RB",18.5582786411261,-0.825472598575506,0.381369755887766,-2.16449413156516,0.0304264464967022,0.104060445831349
"6923","MYEF2",506.535298222839,-0.1860943132323,0.0913771154092064,-2.0365527232823,0.0416948845422137,0.130059239537486
"6924","XAF1",3107.87714108837,3.91821215132274,0.137782031801092,28.4377585386405,6.90571491593028e-178,1.37216555379535e-174
"6925","TOLLIP-AS1",21.6294543638149,0.454519021679557,0.332890565588016,1.36537069134626,0.172136570797481,0.340285327348233
"6926","HIP1R",1410.92913290568,0.0717131247373,0.0964876491597329,0.743236314303613,0.457338621155142,0.641094609583315
"6927","C12orf74",490.288964923139,0.396140748861963,0.110519778921042,3.58434257405613,0.000337928312142945,0.00388449991206299
"6928","PEG10",494.652955915458,-0.342798658240133,0.10414539798176,-3.2915391835189,0.000996407348459043,0.00894708186553701
"6929","PFKFB2",1280.00229187866,-0.171165081803406,0.0729576591527065,-2.34608790620794,0.0189716324183583,0.0746890561299024
"6930","TFF3",256.512142777635,0.468692928150924,0.214936418151356,2.18061197903129,0.0292121283535468,0.101077202717862
"6931","CTTNBP2NL",2249.03132257694,0.210463978494689,0.0725589428195253,2.90059323243135,0.00372457020218485,0.0240171752165921
"6932","MED6",541.65947400054,0.0329037930566607,0.0831319948914568,0.395801798087755,0.692251250242858,0.81791731563268
"6933","RPL18A",7520.10376123954,0.302779725497335,0.110541851627743,2.73905060426313,0.00616168885534075,0.0341445937406114
"6934","TMBIM4",1136.4166313129,-0.0151230279666244,0.132591642009884,-0.114057173871465,0.909192470908706,0.950623083848817
"6935","ARHGAP40",38.4906784826615,0.577659642574982,0.255586402745303,2.26013448434748,0.0238129054870941,0.0877852378531651
"6936","ZNF25",166.022735623801,-0.0897989898207826,0.165709874190338,-0.541904882008644,0.587884033426239,0.741398043424204
"6937","CYSTM1",1729.50126120975,0.296821354234672,0.0943304783666846,3.14661135376477,0.00165174352792475,0.0132240080316444
"6938","PDGFB",82.3967116225482,-0.0885933144171236,0.221611687321095,-0.399768240962671,0.689327224556703,0.816058336245781
"6939","CYBA",3017.68622030021,0.332907338575654,0.116058468771598,2.86844503550029,0.00412494863302613,0.0258092265122629
"6940","KLHL20",572.878861346446,0.158684949031694,0.0969055475135277,1.63752182515188,0.101521482459313,0.239554337907438
"6941","PIP5KL1",43.3203981929866,0.0754275383962254,0.274428461245555,0.274853191443339,0.783429030343057,0.879050853746497
"6942","PCDH19",426.860068643374,-0.688090333975333,0.143816266771473,-4.78450977363167,1.71405157451284e-06,4.24900921979481e-05
"6943","KCTD9",713.64311471147,-0.321608448507198,0.122087867625011,-2.63423757629224,0.00843264611316459,0.0423599023130577
"6944","ANKRD37",1301.15869535862,0.359328806098033,0.151333115683168,2.37442283849046,0.0175764094580011,0.0707788879998082
"6945","ESRRA",2422.84407094408,0.0339646911491955,0.0625040467411845,0.543399874408706,0.586854512161039,0.740670421527994
"6946","TMEM190",1276.64680532723,0.167217080878568,0.100782491035637,1.65918781288546,0.0970779526132872,0.232283591454196
"6947","DUS3L",406.260737865021,-0.00159153135554983,0.125157389044078,-0.0127162396699513,0.989854182131058,0.995148667817917
"6948","SAMHD1",6284.98308554163,1.38624147741957,0.102227869258435,13.5603088225884,6.88456239023354e-42,1.15370335284046e-39
"6949","UBE2G1",1143.49236558248,-0.229696756646027,0.0939360089057153,-2.44524713495734,0.0144752914597267,0.0622370413951589
"6950","ZNF292",1811.18042275305,-0.420735968723628,0.161826780370522,-2.59991558727364,0.00932466945002575,0.0455396163554804
"6951","GPR108",1816.1170159667,0.153475145520819,0.0882397392394473,1.739297360165,0.0819824714319132,0.207288528476001
"6952","TMPPE",423.065619198654,-0.333394722744272,0.103424114971268,-3.22356853463905,0.0012660399901332,0.0107636615053562
"6953","SH3GLB1",2831.12730422759,-0.00673207189559122,0.0910369654436469,-0.0739487730372391,0.941051146784356,0.968821298321944
"6954","WDR45B",3376.79498662918,0.198979224367241,0.0513074453925415,3.87817446074144,0.000105243236185494,0.00153280436869532
"6955","FAM13B",1045.81709520134,-0.401487623830987,0.127807812772124,-3.14133866406762,0.00168177438436407,0.0133973653563115
"6956","SAMD11",10.1592653939571,0.505681396115907,0.430200412514657,1.17545539568416,0.239812572221819,NA
"6957","STK32C",157.694859332606,0.0258398287645072,0.162108430597553,0.159398426530059,0.873354978509183,0.929631468285316
